5.000000000000000278e-02	1.208835841078819730e-02
1.500000000000000222e-01	1.087694008879038984e-02
2.500000000000000000e-01	1.041913665315168276e-02
3.499999999999999778e-01	1.022427672926443966e-02
4.500000000000000111e-01	1.058817176784905209e-02
5.500000000000000444e-01	1.046374314175237824e-02
6.499999999999999112e-01	1.030879428661312346e-02
7.500000000000000000e-01	1.056704237851188027e-02
8.500000000000000888e-01	1.059521489762810936e-02
9.499999999999999556e-01	1.010454352302046950e-02
1.050000000000000044e+00	1.043087520278344546e-02
1.149999999999999911e+00	1.048487253108954832e-02
1.250000000000000000e+00	1.044730917226791185e-02
1.350000000000000089e+00	1.016793169103198322e-02
1.449999999999999956e+00	1.043791833256250273e-02
1.550000000000000044e+00	1.030175115683406618e-02
1.649999999999999911e+00	1.042148436307803634e-02
1.750000000000000000e+00	1.059756260755446121e-02
1.850000000000000089e+00	1.045200459212061554e-02
1.949999999999999956e+00	1.147091070015753174e-02
2.049999999999999822e+00	1.294057711405409601e-02
2.150000000000000355e+00	1.427172864229587189e-02
2.250000000000000000e+00	1.475300917719810263e-02
2.349999999999999645e+00	1.479057253601973911e-02
2.450000000000000178e+00	1.512864276541447603e-02
2.549999999999999822e+00	1.506055917755025862e-02
2.650000000000000355e+00	1.507229772718201959e-02
2.750000000000000000e+00	1.522489887239492252e-02
2.849999999999999645e+00	1.501125726909685945e-02
2.950000000000000178e+00	1.491030574226370926e-02
3.049999999999999822e+00	1.495960765071710843e-02
3.150000000000000355e+00	1.516385841430976239e-02
3.250000000000000000e+00	1.515681528453070512e-02
3.349999999999999645e+00	1.516385841430976239e-02
3.450000000000000178e+00	1.531411184959631175e-02
3.549999999999999822e+00	1.507229772718201959e-02
3.650000000000000355e+00	1.512159963563541876e-02
3.750000000000000000e+00	1.492908742167452750e-02
3.849999999999999645e+00	1.487509009336842464e-02
3.950000000000000178e+00	1.388670421437408938e-02
4.049999999999999822e+00	1.140282711229331433e-02
4.150000000000000355e+00	9.839252301342655410e-03
4.250000000000000000e+00	9.447184743641813889e-03
4.349999999999999645e+00	9.531702300990499421e-03
4.450000000000000178e+00	9.745343904288562495e-03
4.549999999999999822e+00	9.325103827471493620e-03
4.650000000000000355e+00	9.552831690327669503e-03
4.750000000000000000e+00	9.578656499517545012e-03
4.849999999999999645e+00	9.811079782226428056e-03
4.950000000000000178e+00	9.801688942521017203e-03
5.049999999999999822e+00	9.618567568265535064e-03
5.150000000000000355e+00	9.681955736277048780e-03
5.250000000000000000e+00	9.475357262758042978e-03
5.349999999999999645e+00	9.329799247324197312e-03
5.450000000000000178e+00	9.635001537750001455e-03
5.549999999999999822e+00	9.766473293625732577e-03
5.650000000000000355e+00	9.726562224877742524e-03
5.750000000000000000e+00	9.712475965319629714e-03
5.849999999999999645e+00	9.536397720843203113e-03
5.950000000000000178e+00	1.040739810351992180e-02
6.049999999999999822e+00	1.268232902215533919e-02
6.150000000000000355e+00	1.379749123717270015e-02
6.250000000000000000e+00	1.466144849007036156e-02
6.349999999999999645e+00	1.465440536029130429e-02
6.450000000000000178e+00	1.550662406355720301e-02
6.549999999999999822e+00	1.529298246025913993e-02
6.650000000000000355e+00	1.526715765106926442e-02
6.750000000000000000e+00	1.507464543710837317e-02
6.849999999999999645e+00	1.503708207828673496e-02
6.950000000000000178e+00	1.515916299445705696e-02
7.049999999999999822e+00	1.502064810880226857e-02
7.150000000000000355e+00	1.502064810880226857e-02
7.250000000000000000e+00	1.500890955917050761e-02
7.349999999999999645e+00	1.504882062791849766e-02
7.450000000000000178e+00	1.489621948270559472e-02
7.549999999999999822e+00	1.517794467386787520e-02
7.650000000000000355e+00	1.497838933012792667e-02
7.750000000000000000e+00	1.522724658232127437e-02
7.849999999999999645e+00	1.503003894850767769e-02
7.950000000000000178e+00	1.427642406214857732e-02
