
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_detached.dat",f) u 1:($2+$4+$6+$8)/4."
# x y type
 0.05  0.0441969  i
 0.15  0.0339862  i
 0.25  0.0241112  i
 0.35  0.0171656  i
 0.45  0.012625  i
 0.55  0.00943427  i
 0.65  0.00706339  i
 0.75  0.00564824  i
 0.85  0.00447982  i
 0.95  0.00337171  i
 1.05  0.00279807  i
 1.15  0.0023363  i
 1.25  0.00196594  i
 1.35  0.00152355  i
 1.45  0.00127861  i
 1.55  0.0010993  i
 1.65  0.000859038  i
 1.75  0.00072779  i
 1.85  0.000660405  i
 1.95  0.000570157  i
 2.05  0.000639886  i
 2.15  0.000726029  i
 2.25  0.000861977  i
 2.35  0.00113386  i
 2.45  0.00142217  i
 2.55  0.00177318  i
 2.65  0.00239255  i
 2.75  0.00307991  i
 2.85  0.00397413  i
 2.95  0.00504823  i
 3.05  0.0065952  i
 3.15  0.00880902  i
 3.25  0.0115907  i
 3.35  0.015587  i
 3.45  0.0207109  i
 3.55  0.0281305  i
 3.65  0.0382557  i
 3.75  0.0527715  i
 3.85  0.0715433  i
 3.95  0.0860347  i
 4.05  0.0796563  i
 4.15  0.0565763  i
 4.25  0.0362106  i
 4.35  0.0234087  i
 4.45  0.015849  i
 4.55  0.0110767  i
 4.65  0.00781522  i
 4.75  0.00602505  i
 4.85  0.00457767  i
 4.95  0.00334419  i
 5.05  0.00268787  i
 5.15  0.00220796  i
 5.25  0.00181596  i
 5.35  0.00137999  i
 5.45  0.00112215  i
 5.55  0.000981517  i
 5.65  0.00074537  i
 5.75  0.000614691  i
 5.85  0.000560194  i
 5.95  0.000478742  i
 6.05  0.00052797  i
 6.15  0.000590079  i
 6.25  0.000691462  i
 6.35  0.000905932  i
 6.45  0.00110633  i
 6.55  0.00133193  i
 6.65  0.00179193  i
 6.75  0.00225661  i
 6.85  0.00281796  i
 6.95  0.0034649  i
 7.05  0.00442885  i
 7.15  0.00579065  i
 7.25  0.00736865  i
 7.35  0.00959775  i
 7.45  0.0125124  i
 7.55  0.0163172  i
 7.65  0.021707  i
 7.75  0.0288736  i
 7.85  0.0381379  i
 7.95  0.0456648  i

