5.000000000000000278e-02	3.113293581199579052e-02
1.500000000000000222e-01	1.635917222027358925e-02
2.500000000000000000e-01	8.043961183210568758e-03
3.499999999999999778e-01	4.541096691219455479e-03
4.500000000000000111e-01	2.497369344089793268e-03
5.500000000000000444e-01	2.095171284929264483e-03
6.499999999999999112e-01	1.721033555477610158e-03
7.500000000000000000e-01	1.449783701625160810e-03
8.500000000000000888e-01	1.669589617678007669e-03
9.499999999999999556e-01	1.552671577224365787e-03
1.050000000000000044e+00	1.463813866479597714e-03
1.149999999999999911e+00	1.440430258388869468e-03
1.250000000000000000e+00	1.604115515023968276e-03
1.350000000000000089e+00	1.407693207061849663e-03
1.449999999999999956e+00	1.463813866479597714e-03
1.550000000000000044e+00	1.491874196188471956e-03
1.649999999999999911e+00	1.538641412369928666e-03
1.750000000000000000e+00	1.449783701625160810e-03
1.850000000000000089e+00	1.510581082661054640e-03
1.949999999999999956e+00	1.702326669005027474e-03
2.049999999999999822e+00	2.286916871273237534e-03
2.150000000000000355e+00	3.577692037881445315e-03
2.250000000000000000e+00	4.737518999181573875e-03
2.349999999999999645e+00	6.313574184496667692e-03
2.450000000000000178e+00	7.721267391558517788e-03
2.549999999999999822e+00	9.007365836548580224e-03
2.650000000000000355e+00	1.053197708406407133e-02
2.750000000000000000e+00	1.265988542032035584e-02
2.849999999999999645e+00	1.373085467087571676e-02
2.950000000000000178e+00	1.563895709107915311e-02
3.049999999999999822e+00	1.723371916286682917e-02
3.150000000000000355e+00	1.975914883666549798e-02
3.250000000000000000e+00	2.168595814334151745e-02
3.349999999999999645e+00	2.438442651701157315e-02
3.450000000000000178e+00	2.718110604466269023e-02
3.549999999999999822e+00	3.035660002338360849e-02
3.650000000000000355e+00	3.274640477025605317e-02
3.750000000000000000e+00	3.770372968549046827e-02
3.849999999999999645e+00	4.102420203437390223e-02
3.950000000000000178e+00	4.124400795042675039e-02
4.049999999999999822e+00	3.334502513737869905e-02
4.150000000000000355e+00	2.167660470010522589e-02
4.250000000000000000e+00	1.276277329591956125e-02
4.349999999999999645e+00	8.998012393312288665e-03
4.450000000000000178e+00	6.154565649479714663e-03
4.549999999999999822e+00	4.985385244943294977e-03
4.650000000000000355e+00	3.919092716006079835e-03
4.750000000000000000e+00	3.619782532444756028e-03
4.849999999999999645e+00	3.175493978720916530e-03
4.950000000000000178e+00	3.194200865193499213e-03
5.049999999999999822e+00	3.016485443703963501e-03
5.150000000000000355e+00	2.834093300596282009e-03
5.250000000000000000e+00	2.838770022214427789e-03
5.349999999999999645e+00	2.562843446743832444e-03
5.450000000000000178e+00	2.647024435870454738e-03
5.549999999999999822e+00	2.703145095288202789e-03
5.650000000000000355e+00	2.754589033087805495e-03
5.750000000000000000e+00	2.520752952180521297e-03
5.849999999999999645e+00	2.848123465450718914e-03
5.950000000000000178e+00	2.862153630305156252e-03
6.049999999999999822e+00	3.526248100081842609e-03
6.150000000000000355e+00	4.835730153162632640e-03
6.250000000000000000e+00	6.117151876534549296e-03
6.349999999999999645e+00	7.146030632526599070e-03
6.450000000000000178e+00	8.572430726061031417e-03
6.549999999999999822e+00	1.022331345726645684e-02
6.650000000000000355e+00	1.179936864258154978e-02
6.750000000000000000e+00	1.318367824155267098e-02
6.849999999999999645e+00	1.455395767566935658e-02
6.950000000000000178e+00	1.685958143341517723e-02
7.049999999999999822e+00	1.876300713200046780e-02
7.150000000000000355e+00	2.083947153045714873e-02
7.250000000000000000e+00	2.294399625862270434e-02
7.349999999999999645e+00	2.569858529171050940e-02
7.450000000000000178e+00	2.885069566234069877e-02
7.549999999999999822e+00	3.169881912779141941e-02
7.650000000000000355e+00	3.523442067110955228e-02
7.750000000000000000e+00	3.898515140886238406e-02
7.849999999999999645e+00	4.345142055419150967e-02
7.950000000000000178e+00	4.163685256635098891e-02
