
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_detached.dat",f) u 1:($2+$4+$6+$8)/4."
# x y type
 0.05  0.0119968  i
 0.15  0.0107632  i
 0.25  0.0103528  i
 0.35  0.0102665  i
 0.45  0.0105404  i
 0.55  0.0104055  i
 0.65  0.0102841  i
 0.75  0.0105685  i
 0.85  0.0104314  i
 0.95  0.0103261  i
 1.05  0.01031  i
 1.15  0.0104073  i
 1.25  0.0103768  i
 1.35  0.0100925  i
 1.45  0.0104307  i
 1.55  0.01042  i
 1.65  0.0105121  i
 1.75  0.0105111  i
 1.85  0.0104993  i
 1.95  0.0112084  i
 2.05  0.0128292  i
 2.15  0.0140817  i
 2.25  0.0148308  i
 2.35  0.0147722  i
 2.45  0.0153073  i
 2.55  0.0150854  i
 2.65  0.0152106  i
 2.75  0.0152799  i
 2.85  0.0149991  i
 2.95  0.0149498  i
 3.05  0.0150102  i
 3.15  0.0151603  i
 3.25  0.0151035  i
 3.35  0.0152348  i
 3.45  0.0152559  i
 3.55  0.0152927  i
 3.65  0.0150595  i
 3.75  0.0151484  i
 3.85  0.0147862  i
 3.95  0.0137351  i
 4.05  0.0113817  i
 4.15  0.00988532  i
 4.25  0.00956001  i
 4.35  0.00941706  i
 4.45  0.00972893  i
 4.55  0.00960798  i
 4.65  0.00957231  i
 4.75  0.00975751  i
 4.85  0.00967969  i
 4.95  0.00955208  i
 5.05  0.00966327  i
 5.15  0.00965677  i
 5.25  0.00958526  i
 5.35  0.00939354  i
 5.45  0.00971773  i
 5.55  0.00961296  i
 5.65  0.00973417  i
 5.75  0.00966961  i
 5.85  0.00965443  i
 5.95  0.0106105  i
 6.05  0.0124933  i
 6.15  0.0139178  i
 6.25  0.0147001  i
 6.35  0.014898  i
 6.45  0.015307  i
 6.55  0.01508  i
 6.65  0.0151663  i
 6.75  0.0150817  i
 6.85  0.0150326  i
 6.95  0.0150672  i
 7.05  0.0151174  i
 7.15  0.0150841  i
 7.25  0.0151134  i
 7.35  0.0152312  i
 7.45  0.0151309  i
 7.55  0.015226  i
 7.65  0.015016  i
 7.75  0.0150322  i
 7.85  0.0149341  i
 7.95  0.0140939  i

