
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_attached.dat",f) u 1:($2+$4+$6+$8)/4."
# x y type
 0.05  0.103774  i
 0.15  0.0920547  i
 0.25  0.0701565  i
 0.35  0.0541441  i
 0.45  0.0425125  i
 0.55  0.0336232  i
 0.65  0.0270159  i
 0.75  0.0222186  i
 0.85  0.018486  i
 0.95  0.0150226  i
 1.05  0.0127994  i
 1.15  0.0103704  i
 1.25  0.00873697  i
 1.35  0.0071363  i
 1.45  0.00582119  i
 1.55  0.00461128  i
 1.65  0.00360147  i
 1.75  0.00263852  i
 1.85  0.00195049  i
 1.95  0.00128826  i
 2.05  0.000864694  i
 2.15  0.000831929  i
 2.25  0.000775745  i
 2.35  0.000820227  i
 2.45  0.000809669  i
 2.55  0.000837801  i
 2.65  0.000815527  i
 2.75  0.000817885  i
 2.85  0.000776909  i
 2.95  0.000767584  i
 3.05  0.000766407  i
 3.15  0.000803844  i
 3.25  0.000899782  i
 3.35  0.000981691  i
 3.45  0.00124847  i
 3.55  0.00197978  i
 3.65  0.00326215  i
 3.75  0.00627156  i
 3.85  0.0131399  i
 3.95  0.0235104  i
 4.05  0.0294367  i
 4.15  0.0278256  i
 4.25  0.0226608  i
 4.35  0.0187364  i
 4.45  0.0154883  i
 4.55  0.0131002  i
 4.65  0.0111871  i
 4.75  0.00983213  i
 4.85  0.00852283  i
 4.95  0.0074592  i
 5.05  0.00671277  i
 5.15  0.00577195  i
 5.25  0.00507928  i
 5.35  0.0044276  i
 5.45  0.00379684  i
 5.55  0.00314167  i
 5.65  0.00269114  i
 5.75  0.00207688  i
 5.85  0.00165566  i
 5.95  0.00110455  i
 6.05  0.00084129  i
 6.15  0.000824919  i
 6.25  0.000795657  i
 6.35  0.00081087  i
 6.45  0.000835441  i
 6.55  0.000847131  i
 6.65  0.000815547  i
 6.75  0.000805003  i
 6.85  0.000848321  i
 6.95  0.000889265  i
 7.05  0.000920847  i
 7.15  0.00107297  i
 7.25  0.00144271  i
 7.35  0.00206868  i
 7.45  0.00351374  i
 7.55  0.00658162  i
 7.65  0.0124589  i
 7.75  0.0255229  i
 7.85  0.0516014  i
 7.95  0.0868511  i

