#F	v(nm/us)	dv	Q_in	Q_out	dQ_in	dQ_out
0	6.0755e-07	8.13857e-06	0	0	0	0
0.05	-8.95986e-07	8.60711e-06	0	0	0	0
0.1	-5.23402e-06	7.99496e-06	0	0	0	0
0.15	-8.0856e-06	8.44998e-06	0	0	0	0
0.2	-8.76921e-06	8.56995e-06	0	0	0	0
0.25	-1.20276e-05	8.1398e-06	0	0	0	0
0.3	-1.44229e-05	7.3008e-06	0	0	0	0
0.35	-1.6373e-05	8.27091e-06	0	0	0	0
0.4	-1.72292e-05	8.10909e-06	0	0	0	0
0.45	-2.06685e-05	7.14756e-06	0	0	0	0
0.5	-2.31832e-05	7.77299e-06	0	0	0	0

#a = 0.250000	V = 40.000000	#N_heads = 4	c = 0.300000	N = 128	dt = 0.010000	time = 10000000.000000
#CPU_time = 70336.558303
