
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_detached.dat",f) u 1:($2+$4+$6+$8)/4."
# x y type
 0.05  0.0285853  i
 0.15  0.0285325  i
 0.25  0.0254451  i
 0.35  0.0230028  i
 0.45  0.0209546  i
 0.55  0.0187527  i
 0.65  0.0170622  i
 0.75  0.0154566  i
 0.85  0.014244  i
 0.95  0.0129223  i
 1.05  0.0119007  i
 1.15  0.0107374  i
 1.25  0.00976865  i
 1.35  0.00884335  i
 1.45  0.00797548  i
 1.55  0.00701731  i
 1.65  0.00626615  i
 1.75  0.00513969  i
 1.85  0.00433985  i
 1.95  0.00335707  i
 2.05  0.00275896  i
 2.15  0.00267688  i
 2.25  0.00260063  i
 2.35  0.00270736  i
 2.45  0.00262584  i
 2.55  0.00278534  i
 2.65  0.00262524  i
 2.75  0.00260297  i
 2.85  0.00277128  i
 2.95  0.00273492  i
 3.05  0.00280235  i
 3.15  0.00298296  i
 3.25  0.00321166  i
 3.35  0.00369835  i
 3.45  0.00470576  i
 3.55  0.00676809  i
 3.65  0.0106746  i
 3.75  0.0189638  i
 3.85  0.0344644  i
 3.95  0.0549475  i
 4.05  0.0658409  i
 4.15  0.0607212  i
 4.25  0.0492478  i
 4.35  0.0407476  i
 4.45  0.0344978  i
 4.55  0.0290379  i
 4.65  0.0249948  i
 4.75  0.0216641  i
 4.85  0.0192371  i
 4.95  0.0167126  i
 5.05  0.0149512  i
 5.15  0.0130419  i
 5.25  0.0116017  i
 5.35  0.0102008  i
 5.45  0.00898991  i
 5.55  0.00775382  i
 5.65  0.00672234  i
 5.75  0.00542117  i
 5.85  0.00448764  i
 5.95  0.00344915  i
 6.05  0.00277069  i
 6.15  0.00268037  i
 6.25  0.00259066  i
 6.35  0.00271205  i
 6.45  0.00261295  i
 6.55  0.00278067  i
 6.65  0.00262528  i
 6.75  0.00260943  i
 6.85  0.0027355  i
 6.95  0.00267393  i
 7.05  0.00272495  i
 7.15  0.00284809  i
 7.25  0.00293955  i
 7.35  0.0031536  i
 7.45  0.00357053  i
 7.55  0.00446183  i
 7.65  0.00606559  i
 7.75  0.00931596  i
 7.85  0.0151892  i
 7.95  0.0232052  i

