5.000000000000000278e-02	1.643140766298972072e-02
1.500000000000000222e-01	1.908949843186708711e-02
2.500000000000000000e-01	1.933796194289089804e-02
3.499999999999999778e-01	1.948328965688595621e-02
4.500000000000000111e-01	1.885041090239134368e-02
5.500000000000000444e-01	1.896292268096816391e-02
6.499999999999999112e-01	1.869570720684821802e-02
7.500000000000000000e-01	1.912700235805936053e-02
8.500000000000000888e-01	1.881290697619907026e-02
9.499999999999999556e-01	1.841442776040616916e-02
1.050000000000000044e+00	1.929577002592458915e-02
1.149999999999999911e+00	1.961924138933294690e-02
1.250000000000000000e+00	1.936140189676106849e-02
1.350000000000000089e+00	1.922545016431407780e-02
1.449999999999999956e+00	1.831129196337741641e-02
1.550000000000000044e+00	1.868164323452611505e-02
1.649999999999999911e+00	1.879415501310293529e-02
1.750000000000000000e+00	1.733618988237831116e-02
1.850000000000000089e+00	1.625326401357642114e-02
1.949999999999999956e+00	1.275133490537290644e-02
2.049999999999999822e+00	1.025263582281270118e-02
2.150000000000000355e+00	8.386815494747106720e-03
2.250000000000000000e+00	8.780606719765975815e-03
2.349999999999999645e+00	8.883742516794726832e-03
2.450000000000000178e+00	8.564959144160404561e-03
2.549999999999999822e+00	8.593087088804608753e-03
2.650000000000000355e+00	8.771230738217906595e-03
2.750000000000000000e+00	8.513391245646028185e-03
2.849999999999999645e+00	8.724350830477565696e-03
2.950000000000000178e+00	8.818110645958249227e-03
3.049999999999999822e+00	8.724350830477565696e-03
3.150000000000000355e+00	8.663406950415121835e-03
3.250000000000000000e+00	8.396191476295174205e-03
3.349999999999999645e+00	8.700910876607395247e-03
3.450000000000000178e+00	8.368063531650970013e-03
3.549999999999999822e+00	8.696222885833361504e-03
3.650000000000000355e+00	8.405567457843243426e-03
3.750000000000000000e+00	8.255551753074149776e-03
3.849999999999999645e+00	8.986878313823477848e-03
3.950000000000000178e+00	1.042609148145196528e-02
4.049999999999999822e+00	1.294823051788234099e-02
4.150000000000000355e+00	1.421867601764559806e-02
4.250000000000000000e+00	1.434056377777048578e-02
4.349999999999999645e+00	1.368424506940570280e-02
4.450000000000000178e+00	1.429368387003014315e-02
4.549999999999999822e+00	1.446245153789537351e-02
4.650000000000000355e+00	1.434525176854451953e-02
4.750000000000000000e+00	1.401709241436212804e-02
4.849999999999999645e+00	1.453745939027992033e-02
4.950000000000000178e+00	1.479998687362583248e-02
5.049999999999999822e+00	1.395146054352565043e-02
5.150000000000000355e+00	1.369830904172780577e-02
5.250000000000000000e+00	1.388582867268917283e-02
5.349999999999999645e+00	1.412491620216491453e-02
5.450000000000000178e+00	1.448589149176554396e-02
5.549999999999999822e+00	1.392333259888144624e-02
5.650000000000000355e+00	1.430774784235224611e-02
5.750000000000000000e+00	1.338890165064155098e-02
5.849999999999999645e+00	1.370768502327587499e-02
5.950000000000000178e+00	1.170591296276328984e-02
6.049999999999999822e+00	9.268157760265528441e-03
6.150000000000000355e+00	8.888430507568760575e-03
6.250000000000000000e+00	8.780606719765975815e-03
6.349999999999999645e+00	8.536831199516198634e-03
6.450000000000000178e+00	8.846238590602453419e-03
6.549999999999999822e+00	8.696222885833361504e-03
6.650000000000000355e+00	8.485263301001823993e-03
6.750000000000000000e+00	8.419631430165344654e-03
6.849999999999999645e+00	8.935310415309103207e-03
6.950000000000000178e+00	8.752478775121769888e-03
7.049999999999999822e+00	8.747790784347736145e-03
7.150000000000000355e+00	8.358687550102900793e-03
7.250000000000000000e+00	8.808734664410180007e-03
7.349999999999999645e+00	8.888430507568760575e-03
7.450000000000000178e+00	8.532143208742164892e-03
7.549999999999999822e+00	8.738414802799668660e-03
7.650000000000000355e+00	8.649342978093018872e-03
7.750000000000000000e+00	8.747790784347736145e-03
7.849999999999999645e+00	9.305661686457801854e-03
7.950000000000000178e+00	1.203876030771971507e-02
