
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_attached.dat",f) u 1:($2+$4+$6+$8)/4."
# x y type
 0.05  0.0306985  i
 0.15  0.0164805  i
 0.25  0.00823338  i
 0.35  0.00444451  i
 0.45  0.00272613  i
 0.55  0.0020243  i
 0.65  0.00179483  i
 0.75  0.00156986  i
 0.85  0.00155334  i
 0.95  0.00147019  i
 1.05  0.00153939  i
 1.15  0.00148313  i
 1.25  0.00148419  i
 1.35  0.00141395  i
 1.45  0.0014585  i
 1.55  0.00152885  i
 1.65  0.00153817  i
 1.75  0.00152765  i
 1.85  0.00156514  i
 1.95  0.00173031  i
 2.05  0.00234071  i
 2.15  0.00356146  i
 2.25  0.0048114  i
 2.35  0.0062932  i
 2.45  0.00758769  i
 2.55  0.00907443  i
 2.65  0.0106865  i
 2.75  0.0124106  i
 2.85  0.0138928  i
 2.95  0.0157918  i
 3.05  0.017296  i
 3.15  0.0194149  i
 3.25  0.0216679  i
 3.35  0.024606  i
 3.45  0.0273533  i
 3.55  0.0303624  i
 3.65  0.033505  i
 3.75  0.0371277  i
 3.85  0.0411474  i
 3.95  0.04135  i
 4.05  0.0333056  i
 4.15  0.0216257  i
 4.25  0.0132627  i
 4.35  0.00884823  i
 4.45  0.00610692  i
 4.55  0.00502582  i
 4.65  0.0039831  i
 4.75  0.00358589  i
 4.85  0.00322513  i
 4.95  0.00317826  i
 5.05  0.00293574  i
 5.15  0.00278576  i
 5.25  0.00283737  i
 5.35  0.00269918  i
 5.45  0.00268629  i
 5.55  0.00277646  i
 5.65  0.00272484  i
 5.75  0.00253985  i
 5.85  0.00273888  i
 5.95  0.00289238  i
 6.05  0.00356712  i
 6.15  0.0046472  i
 6.25  0.00603909  i
 6.35  0.00735722  i
 6.45  0.00862211  i
 6.55  0.0102177  i
 6.65  0.0117336  i
 6.75  0.0132743  i
 6.85  0.0151079  i
 6.95  0.0169116  i
 7.05  0.0183874  i
 7.15  0.020638  i
 7.25  0.0227806  i
 7.35  0.0259802  i
 7.45  0.0286157  i
 7.55  0.0313795  i
 7.65  0.0351083  i
 7.75  0.0389588  i
 7.85  0.04297  i
 7.95  0.0413934  i

