
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_attached.dat",f) u 1:($2+$4+$6+$8)/4."
# x y type
 0.05  0.112531  i
 0.15  0.0754615  i
 0.25  0.043446  i
 0.35  0.024798  i
 0.45  0.0147461  i
 0.55  0.00867764  i
 0.65  0.00517425  i
 0.75  0.0034999  i
 0.85  0.00214075  i
 0.95  0.00126072  i
 1.05  0.000826072  i
 1.15  0.000549551  i
 1.25  0.000387813  i
 1.35  0.000232008  i
 1.45  0.000140589  i
 1.55  0.000110141  i
 1.65  6.32706e-05  i
 1.75  4.92059e-05  i
 1.85  3.8666e-05  i
 1.95  1.2887e-05  i
 2.05  2.81245e-05  i
 2.15  2.92881e-05  i
 2.25  4.33454e-05  i
 2.35  6.91388e-05  i
 2.45  6.9136e-05  i
 2.55  0.000114817  i
 2.65  0.000167551  i
 2.75  0.000255419  i
 2.85  0.000398393  i
 2.95  0.000664342  i
 3.05  0.000990088  i
 3.15  0.00148455  i
 3.25  0.00230593  i
 3.35  0.00345888  i
 3.45  0.00548346  i
 3.55  0.00834965  i
 3.65  0.0131948  i
 3.75  0.0205365  i
 3.85  0.0319055  i
 3.95  0.0423549  i
 4.05  0.0416295  i
 4.15  0.030291  i
 4.25  0.019252  i
 4.35  0.0123147  i
 4.45  0.00829921  i
 4.55  0.00539329  i
 4.65  0.003671  i
 4.75  0.00274643  i
 4.85  0.00194505  i
 4.95  0.00131582  i
 5.05  0.00104634  i
 5.15  0.00080611  i
 5.25  0.000687789  i
 5.35  0.000519077  i
 5.45  0.000453467  i
 5.55  0.00034566  i
 5.65  0.000290569  i
 5.75  0.000275367  i
 5.85  0.000239044  i
 5.95  0.00019566  i
 6.05  0.000251914  i
 6.15  0.000301127  i
 6.25  0.000384357  i
 6.35  0.000524905  i
 6.45  0.000700681  i
 6.55  0.000997145  i
 6.65  0.00136856  i
 6.75  0.0019017  i
 6.85  0.00271017  i
 6.95  0.00383041  i
 7.05  0.00532199  i
 7.15  0.00752004  i
 7.25  0.010748  i
 7.35  0.0154348  i
 7.45  0.021877  i
 7.55  0.0319712  i
 7.65  0.0462848  i
 7.75  0.0683221  i
 7.85  0.0987024  i
 7.95  0.12308  i

