
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_attached.dat",f) u 1:($2+$4+$6+$8)/4.*2./3."
# x y type
 0.05  0.0248052  i
 0.15  0.0253647  i
 0.25  0.0255813  i
 0.35  0.0252669  i
 0.45  0.0249524  i
 0.55  0.0240981  i
 0.65  0.0228975  i
 0.75  0.0214895  i
 0.85  0.0198499  i
 0.95  0.0181859  i
 1.05  0.0164426  i
 1.15  0.0147569  i
 1.25  0.0127467  i
 1.35  0.0112155  i
 1.45  0.00970714  i
 1.55  0.00803957  i
 1.65  0.00685933  i
 1.75  0.0058649  i
 1.85  0.00493913  i
 1.95  0.00423036  i
 2.05  0.00356441  i
 2.15  0.00316267  i
 2.25  0.00275587  i
 2.35  0.00255941  i
 2.45  0.00242255  i
 2.55  0.00234498  i
 2.65  0.00230147  i
 2.75  0.00231252  i
 2.85  0.00225803  i
 2.95  0.00218239  i
 3.05  0.00209793  i
 3.15  0.0020212  i
 3.25  0.0018901  i
 3.35  0.00182313  i
 3.45  0.00172268  i
 3.55  0.00150426  i
 3.65  0.00140539  i
 3.75  0.00139448  i
 3.85  0.00120536  i
 3.95  0.00108666  i
 4.05  0.00103434  i
 4.15  0.000971324  i
 4.25  0.000926161  i
 4.35  0.000905726  i
 4.45  0.000894027  i
 4.55  0.000895215  i
 4.65  0.000887399  i
 4.75  0.000951464  i
 4.85  0.00101589  i
 4.95  0.00118727  i
 5.05  0.00129047  i
 5.15  0.00148884  i
 5.25  0.00170809  i
 5.35  0.00209778  i
 5.45  0.00236672  i
 5.55  0.00275183  i
 5.65  0.0032207  i
 5.75  0.00354846  i
 5.85  0.00395422  i
 5.95  0.00451303  i
 6.05  0.00488693  i
 6.15  0.00550496  i
 6.25  0.00613266  i
 6.35  0.006605  i
 6.45  0.00717654  i
 6.55  0.00770463  i
 6.65  0.00855509  i
 6.75  0.00938329  i
 6.85  0.010191  i
 6.95  0.0113171  i
 7.05  0.0123295  i
 7.15  0.0135142  i
 7.25  0.0146904  i
 7.35  0.0163484  i
 7.45  0.0176713  i
 7.55  0.0191378  i
 7.65  0.0204298  i
 7.75  0.0220827  i
 7.85  0.0229151  i
 7.95  0.0241723  i

