#t	xm-xa	states
0.000000	4.007560	0
0.001000	4.013964	0
0.002000	4.019343	0
0.003000	4.025243	0
0.004000	4.029957	0
0.005000	4.036375	0
0.006000	4.039051	0
0.007000	4.045573	0
0.008000	4.049146	0
0.009000	4.052622	0
0.010000	4.057944	0
0.011000	4.061373	0
0.012000	4.066155	0
0.013000	4.071845	0
0.014000	4.078355	0
0.015000	4.083627	0
0.016000	4.088378	0
0.017000	4.095524	0
0.018000	4.100677	0
0.019000	4.105010	0
0.020000	4.108448	0
0.021000	4.115816	0
0.022000	4.119336	0
0.023000	4.126383	0
0.024000	4.132734	0
0.025000	4.138120	0
0.026000	4.140892	0
0.027000	4.145234	0
0.028000	4.149961	0
0.029000	4.153289	0
0.030000	4.158485	0
0.031000	4.161397	0
0.032000	4.168391	0
0.033000	4.172352	0
0.034000	4.178321	0
0.035000	4.185317	0
0.036000	4.190530	0
0.037000	4.198685	0
0.038000	4.203164	0
0.039000	4.207021	0
0.040000	4.213190	0
0.041000	4.217310	0
0.042000	4.222527	0
0.043000	4.228368	0
0.044000	4.234896	0
0.045000	4.239053	0
0.046000	4.242480	0
0.047000	4.244834	0
0.048000	4.245974	0
0.049000	4.249458	0
0.050000	4.252699	0
0.051000	4.256915	0
0.052000	4.262812	0
0.053000	4.262330	0
0.054000	4.267774	0
0.055000	4.273056	0
0.056000	4.277506	0
0.057000	4.279740	0
0.058000	4.282913	0
0.059000	4.287641	0
0.060000	4.288759	0
0.061000	4.291684	0
0.062000	4.295649	0
0.063000	4.298422	0
0.064000	4.303549	0
0.065000	4.313308	0
0.066000	4.316513	0
0.067000	4.320472	0
0.068000	4.321447	0
0.069000	4.326900	0
0.070000	4.329442	0
0.071000	4.337193	0
0.072000	4.342931	0
0.073000	4.340986	0
0.074000	4.348531	0
0.075000	4.352878	0
0.076000	4.358073	0
0.077000	4.360153	0
0.078000	4.365294	0
0.079000	4.370414	0
0.080000	4.381561	0
0.081000	4.382944	0
0.082000	4.387629	0
0.083000	4.386933	0
0.084000	4.391941	0
0.085000	4.403651	0
0.086000	4.406442	0
0.087000	4.393342	0
0.088000	4.404974	0
0.089000	4.412580	0
0.090000	4.419135	0
0.091000	4.417836	0
0.092000	4.429040	0
0.093000	4.431707	0
0.094000	4.437997	0
0.095000	4.440768	0
0.096000	4.436122	0
0.097000	4.441231	0
0.098000	4.443360	0
0.099000	4.446384	0
0.100000	4.443162	0
0.101000	4.444792	0
0.102000	4.444783	0
0.103000	4.452348	0
0.104000	4.452417	0
0.105000	4.457432	0
0.106000	4.470422	0
0.107000	4.464955	0
0.108000	4.467169	0
0.109000	4.476162	0
0.110000	4.482685	0
0.111000	4.489655	0
0.112000	4.486153	0
0.113000	4.495463	0
0.114000	4.487315	0
0.115000	4.502249	0
0.116000	4.499553	0
0.117000	4.502183	0
0.118000	4.495164	0
0.119000	4.512832	0
0.120000	4.508475	0
0.121000	4.514739	0
0.122000	4.517141	0
0.123000	4.516869	0
0.124000	4.525664	0
0.125000	4.521075	0
0.126000	4.523133	0
0.127000	4.525914	0
0.128000	4.523625	0
0.129000	4.529339	0
0.130000	4.533557	0
0.131000	4.542903	0
0.132000	4.542053	0
0.133000	4.544737	0
0.134000	4.539420	0
0.135000	4.547693	0
0.136000	4.545609	0
0.137000	4.559165	0
0.138000	4.576777	0
0.139000	4.577764	0
0.140000	4.573660	0
0.141000	4.574901	0
0.142000	4.567455	0
0.143000	4.581437	0
0.144000	4.567737	0
0.145000	4.573431	0
0.146000	4.578938	0
0.147000	4.569734	0
0.148000	4.566992	0
0.149000	4.578615	0
0.150000	4.581334	0
0.151000	4.584911	0
0.152000	4.577185	0
0.153000	4.576418	0
0.154000	4.566841	0
0.155000	4.578905	0
0.156000	4.582387	0
0.157000	4.598456	0
0.158000	4.601190	0
0.159000	4.604031	0
0.160000	4.607318	0
0.161000	4.620097	0
0.162000	4.612634	0
0.163000	4.606788	0
0.164000	4.612926	0
0.165000	4.614547	0
0.166000	4.615376	0
0.167000	4.623731	0
0.168000	4.629624	0
0.169000	4.623233	0
0.170000	4.623996	0
0.171000	4.628502	0
0.172000	4.643756	0
0.173000	4.655336	0
0.174000	4.645364	0
0.175000	4.649331	0
0.176000	4.645603	0
0.177000	4.655339	0
0.178000	4.651033	0
0.179000	4.652941	0
0.180000	4.653191	0
0.181000	4.660315	0
0.182000	4.657092	0
0.183000	4.645476	0
0.184000	4.645857	0
0.185000	4.639950	0
0.186000	4.634068	0
0.187000	4.643026	0
0.188000	4.639895	0
0.189000	4.654626	0
0.190000	4.645403	0
0.191000	4.655021	0
0.192000	4.668970	0
0.193000	4.663980	0
0.194000	4.674617	0
0.195000	4.663243	0
0.196000	4.645373	0
0.197000	4.657320	0
0.198000	4.678416	0
0.199000	4.682909	0
0.200000	4.681083	0
