
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_attached.dat",f) u 1:($2+$4+$6+$8)/4.*2./3."
# x y type
 0.05  0.00533188  i
 0.15  0.00523881  i
 0.25  0.00507579  i
 0.35  0.00516116  i
 0.45  0.00520876  i
 0.55  0.00533936  i
 0.65  0.0055411  i
 0.75  0.00576926  i
 0.85  0.00617955  i
 0.95  0.0063609  i
 1.05  0.00671122  i
 1.15  0.00700763  i
 1.25  0.00718775  i
 1.35  0.00744768  i
 1.45  0.00776232  i
 1.55  0.00758442  i
 1.65  0.00778955  i
 1.75  0.00791775  i
 1.85  0.00807327  i
 1.95  0.00799684  i
 2.05  0.00823238  i
 2.15  0.00827698  i
 2.25  0.00850875  i
 2.35  0.008782  i
 2.45  0.00879087  i
 2.55  0.00879472  i
 2.65  0.00916421  i
 2.75  0.00910754  i
 2.85  0.00930584  i
 2.95  0.00927659  i
 3.05  0.00954743  i
 3.15  0.00959432  i
 3.25  0.00957428  i
 3.35  0.00991258  i
 3.45  0.0100393  i
 3.55  0.0101043  i
 3.65  0.0102397  i
 3.75  0.01009  i
 3.85  0.0102088  i
 3.95  0.0101644  i
 4.05  0.010391  i
 4.15  0.0101966  i
 4.25  0.0103615  i
 4.35  0.0103967  i
 4.45  0.0105967  i
 4.55  0.0103825  i
 4.65  0.0103817  i
 4.75  0.0101949  i
 4.85  0.0102337  i
 4.95  0.0100484  i
 5.05  0.0101455  i
 5.15  0.00981516  i
 5.25  0.00976034  i
 5.35  0.00965871  i
 5.45  0.00998679  i
 5.55  0.00968087  i
 5.65  0.00985363  i
 5.75  0.00946032  i
 5.85  0.00940089  i
 5.95  0.00936753  i
 6.05  0.00933038  i
 6.15  0.00911395  i
 6.25  0.00903334  i
 6.35  0.00854924  i
 6.45  0.00876505  i
 6.55  0.00814417  i
 6.65  0.00802365  i
 6.75  0.00771192  i
 6.85  0.00741304  i
 6.95  0.00734147  i
 7.05  0.00712658  i
 7.15  0.00719289  i
 7.25  0.00704209  i
 7.35  0.00669834  i
 7.45  0.00674718  i
 7.55  0.00648348  i
 7.65  0.00607601  i
 7.75  0.00596948  i
 7.85  0.0057476  i
 7.95  0.00544332  i

