
4.001000	5.596016	0
4.002000	5.547172	0
4.003000	5.482333	0
4.004000	5.454774	0
4.005000	5.401391	0
4.006000	5.391598	0
4.007000	5.364787	0
4.008000	5.304132	0
4.009000	5.284489	0
4.010000	5.250099	0
4.011000	5.241199	0
4.012000	5.200591	0
4.013000	5.185413	0
4.014000	5.176246	0
4.015000	5.159796	0
4.016000	5.170659	0
4.017000	5.167776	0
4.018000	5.174272	0
4.019000	5.170332	0
4.020000	5.145943	0
4.021000	5.123113	0
4.022000	5.138557	0
4.023000	5.150534	0
4.024000	5.119123	0
4.025000	5.086784	0
4.026000	5.067811	0
4.027000	5.077001	0
4.028000	5.077326	0
4.029000	5.082407	0
4.030000	5.057804	0
4.031000	5.057319	0
4.032000	5.063441	0
4.033000	5.048272	0
4.034000	4.981520	0
4.035000	5.042321	0
4.036000	5.063992	0
4.037000	5.030095	0
4.038000	5.040481	0
4.039000	5.030193	0
4.040000	5.006344	0
4.041000	5.029050	0
4.042000	4.990511	0
4.043000	5.009065	0
4.044000	4.999702	0
4.045000	4.974333	0
4.046000	4.969728	0
4.047000	4.965878	0
4.048000	4.969120	0
4.049000	4.953495	0
4.050000	4.952668	0
4.051000	4.945076	0
4.052000	4.927322	0
4.053000	4.958857	0
4.054000	4.926906	0
4.055000	4.917134	0
4.056000	4.915922	0
4.057000	4.929554	0
4.058000	4.903616	0
4.059000	4.928628	0
4.060000	4.891330	0
4.061000	4.904992	0
4.062000	4.934409	0
4.063000	4.925067	0
4.064000	4.922321	0
4.065000	4.908002	0
4.066000	4.924630	0
4.067000	4.933046	0
4.068000	4.904278	0
4.069000	4.949184	0
4.070000	4.926479	0
4.071000	4.930276	0
4.072000	4.938173	0
4.073000	4.930577	0
4.074000	4.908383	0
4.075000	4.887382	0
4.076000	4.885431	0
4.077000	4.890449	0
4.078000	4.881212	0
4.079000	4.919790	0
4.080000	4.912931	0
4.081000	4.891247	0
4.082000	4.914450	0
4.083000	4.923221	0
4.084000	4.907803	0
4.085000	4.910722	0
4.086000	4.900614	0
4.087000	4.888682	0
4.088000	4.862769	0
4.089000	4.920797	0
4.090000	4.911486	0
4.091000	4.901595	0
4.092000	4.919534	0
4.093000	4.889419	0
4.094000	4.897815	0
4.095000	4.910722	0
4.096000	4.909804	0
4.097000	4.895496	0
4.098000	4.886863	0
4.099000	4.871583	0
4.100000	4.875310	0
4.101000	4.877938	0
4.102000	4.838258	0
4.103000	4.863258	0
4.104000	4.880581	0
4.105000	4.858990	0
4.106000	4.876713	0
4.107000	4.877574	0
4.108000	4.876452	0
4.109000	4.830969	0
4.110000	4.845231	0
4.111000	4.858343	0
4.112000	4.851247	0
4.113000	4.845854	0
4.114000	4.868642	0
4.115000	4.848042	0
4.116000	4.835124	0
4.117000	4.866593	0
4.118000	4.846035	0
4.119000	4.855080	0
4.120000	4.836701	0
4.121000	4.830323	0
4.122000	4.837875	0
4.123000	4.828143	0
4.124000	4.830798	0
4.125000	4.855639	0
4.126000	4.835767	0
4.127000	4.841492	0
4.128000	4.857077	0
4.129000	4.864093	0
4.130000	4.869963	0
4.131000	4.858608	0
4.132000	4.878070	0
4.133000	4.856078	0
4.134000	4.865128	0
4.135000	4.857104	0
4.136000	4.855935	0
4.137000	4.871543	0
4.138000	4.871885	0
4.139000	4.889785	0
4.140000	4.852367	0
4.141000	4.867336	0
4.142000	4.847981	0
4.143000	4.865098	0
4.144000	4.862271	0
4.145000	4.859957	0
4.146000	4.863013	0
4.147000	4.859641	0
4.148000	4.880301	0
4.149000	4.901109	0
4.150000	4.884808	0
4.151000	4.872997	0
4.152000	4.884946	0
4.153000	4.867313	0
4.154000	4.855347	0
4.155000	4.854944	0
4.156000	4.851869	0
4.157000	4.840720	0
4.158000	4.862571	0
4.159000	4.846286	0
4.160000	4.838282	0
4.161000	4.857295	0
4.162000	4.854148	0
4.163000	4.859770	0
4.164000	4.879979	0
