
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_detached.dat",f) u 1:($2+$4+$6+$8)/4."
# x y type
 0.05  0.0122351  i
 0.15  0.0122473  i
 0.25  0.0122854  i
 0.35  0.0123185  i
 0.45  0.0123592  i
 0.55  0.0121196  i
 0.65  0.0120591  i
 0.75  0.0121136  i
 0.85  0.0122781  i
 0.95  0.0123238  i
 1.05  0.0124391  i
 1.15  0.0124482  i
 1.25  0.0120231  i
 1.35  0.0121162  i
 1.45  0.0120766  i
 1.55  0.012163  i
 1.65  0.0122149  i
 1.75  0.0123785  i
 1.85  0.0125358  i
 1.95  0.0123927  i
 2.05  0.0124731  i
 2.15  0.0122424  i
 2.25  0.0117697  i
 2.35  0.0119918  i
 2.45  0.0122004  i
 2.55  0.0123331  i
 2.65  0.0125487  i
 2.75  0.0126852  i
 2.85  0.0129057  i
 2.95  0.0126975  i
 3.05  0.0125511  i
 3.15  0.0124701  i
 3.25  0.0121902  i
 3.35  0.0123713  i
 3.45  0.0126393  i
 3.55  0.0126646  i
 3.65  0.0130295  i
 3.75  0.0128803  i
 3.85  0.012905  i
 3.95  0.0129358  i
 4.05  0.012867  i
 4.15  0.0129366  i
 4.25  0.0127291  i
 4.35  0.0130415  i
 4.45  0.0129711  i
 4.55  0.0128678  i
 4.65  0.012955  i
 4.75  0.0127392  i
 4.85  0.0126314  i
 4.95  0.0126263  i
 5.05  0.0128112  i
 5.15  0.0130132  i
 5.25  0.0131041  i
 5.35  0.0132113  i
 5.45  0.0129894  i
 5.55  0.0125482  i
 5.65  0.0126242  i
 5.75  0.0126129  i
 5.85  0.0122703  i
 5.95  0.0124366  i
 6.05  0.0125701  i
 6.15  0.012795  i
 6.25  0.0129259  i
 6.35  0.0128738  i
 6.45  0.012728  i
 6.55  0.0124013  i
 6.65  0.0122528  i
 6.75  0.0123561  i
 6.85  0.0123515  i
 6.95  0.0122625  i
 7.05  0.01223  i
 7.15  0.0122486  i
 7.25  0.0123199  i
 7.35  0.0123659  i
 7.45  0.0125536  i
 7.55  0.0122929  i
 7.65  0.0121293  i
 7.75  0.0123856  i
 7.85  0.0122842  i
 7.95  0.0120744  i

