
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_detached.dat",f) u 1:($2+$4+$6+$8)/4./3."
# x y type
 0.05  0.00431544  i
 0.15  0.00431207  i
 0.25  0.00431805  i
 0.35  0.00433486  i
 0.45  0.00436161  i
 0.55  0.00433679  i
 0.65  0.00433066  i
 0.75  0.00429415  i
 0.85  0.00430912  i
 0.95  0.00427618  i
 1.05  0.00437103  i
 1.15  0.00431782  i
 1.25  0.00430579  i
 1.35  0.00428559  i
 1.45  0.00438917  i
 1.55  0.00435306  i
 1.65  0.00427824  i
 1.75  0.00425962  i
 1.85  0.00429674  i
 1.95  0.00431596  i
 2.05  0.00433215  i
 2.15  0.00438654  i
 2.25  0.00439297  i
 2.35  0.00431325  i
 2.45  0.00432173  i
 2.55  0.00436484  i
 2.65  0.00432173  i
 2.75  0.00432856  i
 2.85  0.004303  i
 2.95  0.0043022  i
 3.05  0.00432579  i
 3.15  0.00432826  i
 3.25  0.00422483  i
 3.35  0.00412704  i
 3.45  0.00409304  i
 3.55  0.0041215  i
 3.65  0.00415055  i
 3.75  0.00414276  i
 3.85  0.00408504  i
 3.95  0.00413102  i
 4.05  0.00406363  i
 4.15  0.00403413  i
 4.25  0.00396216  i
 4.35  0.00388193  i
 4.45  0.00387382  i
 4.55  0.00391272  i
 4.65  0.00392182  i
 4.75  0.00394126  i
 4.85  0.00393028  i
 4.95  0.00388238  i
 5.05  0.00392367  i
 5.15  0.00395675  i
 5.25  0.00394178  i
 5.35  0.00392969  i
 5.45  0.00387394  i
 5.55  0.00390215  i
 5.65  0.0039389  i
 5.75  0.00392983  i
 5.85  0.00395791  i
 5.95  0.00384897  i
 6.05  0.00391825  i
 6.15  0.00396547  i
 6.25  0.00407608  i
 6.35  0.00417139  i
 6.45  0.00411932  i
 6.55  0.0040794  i
 6.65  0.0040967  i
 6.75  0.00407075  i
 6.85  0.00410584  i
 6.95  0.00407695  i
 7.05  0.00413833  i
 7.15  0.00416444  i
 7.25  0.00424831  i
 7.35  0.00428636  i
 7.45  0.00433586  i
 7.55  0.00426578  i
 7.65  0.00430737  i
 7.75  0.0042479  i
 7.85  0.00432887  i
 7.95  0.00426348  i

