#F	v(nm/us)	dv
-150.000000	226.050072	0.055034	2336.819109	-2428.104789
-144.000000	216.829535	0.059677	2332.868734	-2420.302393
-138.000000	207.595848	0.067510	2363.532161	-2448.177982
-132.000000	198.343389	0.077351	2333.684613	-2415.566185
-126.000000	189.093836	0.069205	2336.807048	-2432.236097
-120.000000	179.813547	0.084760	2363.262323	-2450.763584
-114.000000	170.530030	0.094834	2324.426736	-2401.948127
-108.000000	161.221699	0.110872	2332.080289	-2441.195360
-102.000000	151.899934	0.109050	2333.844712	-2434.557097
-96.000000	142.598034	0.142878	2289.700461	-2405.576397
-90.000000	133.166047	0.152070	2368.579119	-2440.127257
-84.000000	123.795975	0.156688	2332.654457	-2410.663525
-78.000000	114.270815	0.203921	2337.012027	-2422.597976
-72.000000	104.687201	0.226513	2384.745503	-2454.483030
-66.000000	95.063241	0.274297	2382.492709	-2432.114675
-60.000000	85.292428	0.300046	2444.076072	-2472.286338
-54.000000	75.393746	0.351607	2439.117916	-2447.178677
-48.000000	65.237960	0.442910	2469.674673	-2439.110175
-42.000000	54.927481	0.406721	2625.746859	-2446.516239
-36.000000	44.456172	0.504302	2806.837434	-2472.978662
-30.000000	33.940138	0.539340	3064.164781	-2509.777638
-24.000000	23.863296	0.463069	3346.451196	-2553.813273
-18.000000	14.246439	0.332671	3638.705741	-2640.527093
-12.000000	5.755434	0.149497	3804.181522	-2874.657011
-6.000000	1.013376	0.024624	3870.538494	-3181.510563
0.000000	0.000495	0.000971	3688.179639	-3216.899786
6.000000	-1.020194	0.027379	3581.112658	-3157.045496
12.000000	-5.834469	0.133528	3330.906095	-2874.585270
18.000000	-14.874547	0.264938	3058.323824	-2689.816955
24.000000	-25.634689	0.304461	2757.602477	-2570.158422
30.000000	-36.457311	0.281396	2538.117391	-2452.932975
36.000000	-46.949193	0.259541	2448.437334	-2445.275221
42.000000	-57.123906	0.231551	2404.093748	-2441.009173
48.000000	-67.059247	0.211543	2406.386247	-2461.896288
54.000000	-76.803405	0.179635	2383.982435	-2429.909186
60.000000	-86.431920	0.146579	2394.675875	-2477.035923
66.000000	-95.973081	0.140601	2403.002821	-2472.282866
72.000000	-105.464233	0.124508	2368.115963	-2452.291820
78.000000	-114.871665	0.108959	2349.675675	-2421.858558
84.000000	-124.231355	0.105270	2355.744658	-2448.599307
90.000000	-133.593807	0.096580	2351.122393	-2430.555716
96.000000	-142.899526	0.089739	2331.603852	-2429.607351
102.000000	-152.183484	0.076027	2350.028097	-2443.040284
108.000000	-161.475633	0.064642	2363.188330	-2464.924682
114.000000	-170.752757	0.060908	2348.882777	-2447.673222
120.000000	-180.036537	0.060869	2329.116589	-2421.829600
126.000000	-189.297996	0.050130	2303.954842	-2422.037153
132.000000	-198.541744	0.042778	2330.426946	-2406.327071
138.000000	-207.781368	0.035324	2335.195652	-2435.827017
144.000000	-217.012954	0.039540	2307.057436	-2397.889115
150.000000	-226.235196	0.031453	2336.150721	-2413.600799

#a = 0.250000 V = 40.000000 #N_heads = 4   c = 0.300000       N = 100     time = 1000000.000000
#CPU_time = 24173.131932
