
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_detached.dat",f) u 1:($2+$4+$6+$8)/4."
# x y type
 0.05  0.0122864  i
 0.15  0.012475  i
 0.25  0.0123249  i
 0.35  0.0124025  i
 0.45  0.0122368  i
 0.55  0.0124474  i
 0.65  0.0124652  i
 0.75  0.0122727  i
 0.85  0.0122824  i
 0.95  0.0124564  i
 1.05  0.0124464  i
 1.15  0.0127167  i
 1.25  0.0123854  i
 1.35  0.0123016  i
 1.45  0.0121495  i
 1.55  0.0123522  i
 1.65  0.0124174  i
 1.75  0.0125711  i
 1.85  0.0124164  i
 1.95  0.0125652  i
 2.05  0.0126596  i
 2.15  0.0126883  i
 2.25  0.012404  i
 2.35  0.0122768  i
 2.45  0.0121718  i
 2.55  0.0122641  i
 2.65  0.0126341  i
 2.75  0.0127721  i
 2.85  0.013008  i
 2.95  0.0128784  i
 3.05  0.012834  i
 3.15  0.0128525  i
 3.25  0.0123527  i
 3.35  0.0123396  i
 3.45  0.0126497  i
 3.55  0.0124338  i
 3.65  0.0126243  i
 3.75  0.012677  i
 3.85  0.0128662  i
 3.95  0.0128709  i
 4.05  0.0128321  i
 4.15  0.0125679  i
 4.25  0.0127338  i
 4.35  0.0127666  i
 4.45  0.0130282  i
 4.55  0.012914  i
 4.65  0.012779  i
 4.75  0.0125181  i
 4.85  0.0124983  i
 4.95  0.0123206  i
 5.05  0.0124546  i
 5.15  0.0123304  i
 5.25  0.0125049  i
 5.35  0.0127494  i
 5.45  0.0129826  i
 5.55  0.0128569  i
 5.65  0.0128056  i
 5.75  0.0124051  i
 5.85  0.0124048  i
 5.95  0.0123903  i
 6.05  0.012272  i
 6.15  0.012453  i
 6.25  0.0122225  i
 6.35  0.0123364  i
 6.45  0.0122854  i
 6.55  0.0123838  i
 6.65  0.0124866  i
 6.75  0.0123593  i
 6.85  0.0123672  i
 6.95  0.0124915  i
 7.05  0.012308  i
 7.15  0.0123062  i
 7.25  0.012266  i
 7.35  0.0122561  i
 7.45  0.0122032  i
 7.55  0.0125031  i
 7.65  0.0124119  i
 7.75  0.0123049  i
 7.85  0.0123489  i
 7.95  0.0123614  i

