
# Curve 0 of 1, 80 points
# Curve title: "sprintf("< paste pos_distr_F=%s_head[1234]_detached.dat",f) u 1:($2+$4+$6+$8)/4./3."
# x y type
 0.05  0.00454844  i
 0.15  0.00453737  i
 0.25  0.0045085  i
 0.35  0.00455551  i
 0.45  0.00460395  i
 0.55  0.00449677  i
 0.65  0.00452682  i
 0.75  0.004483  i
 0.85  0.00451673  i
 0.95  0.00446056  i
 1.05  0.00444937  i
 1.15  0.00444116  i
 1.25  0.00444992  i
 1.35  0.00448965  i
 1.45  0.00457077  i
 1.55  0.00455446  i
 1.65  0.00455529  i
 1.75  0.00456732  i
 1.85  0.00456732  i
 1.95  0.00455513  i
 2.05  0.00452553  i
 2.15  0.0045366  i
 2.25  0.00454178  i
 2.35  0.00452862  i
 2.45  0.00457466  i
 2.55  0.00457784  i
 2.65  0.00464919  i
 2.75  0.00469767  i
 2.85  0.00475344  i
 2.95  0.00477913  i
 3.05  0.00475049  i
 3.15  0.0047318  i
 3.25  0.00470639  i
 3.35  0.00459453  i
 3.45  0.0045578  i
 3.55  0.00446931  i
 3.65  0.0043916  i
 3.75  0.00427425  i
 3.85  0.00418297  i
 3.95  0.00412133  i
 4.05  0.00401706  i
 4.15  0.00398971  i
 4.25  0.00390109  i
 4.35  0.0038131  i
 4.45  0.0037321  i
 4.55  0.00375513  i
 4.65  0.00371397  i
 4.75  0.00370655  i
 4.85  0.00362806  i
 4.95  0.00358364  i
 5.05  0.00352252  i
 5.15  0.00356873  i
 5.25  0.00348192  i
 5.35  0.00345182  i
 5.45  0.00339367  i
 5.55  0.00341842  i
 5.65  0.00343408  i
 5.75  0.00343733  i
 5.85  0.00343689  i
 5.95  0.00347197  i
 6.05  0.00346125  i
 6.15  0.00359087  i
 6.25  0.00355524  i
 6.35  0.00358589  i
 6.45  0.00360279  i
 6.55  0.00367557  i
 6.65  0.00373435  i
 6.75  0.00378387  i
 6.85  0.0038414  i
 6.95  0.00387286  i
 7.05  0.00394709  i
 7.15  0.00405538  i
 7.25  0.00412582  i
 7.35  0.00421503  i
 7.45  0.00434447  i
 7.55  0.00435488  i
 7.65  0.00435669  i
 7.75  0.00442461  i
 7.85  0.00446186  i
 7.95  0.00450271  i

