5.000000000000000278e-02	4.043780665336712014e-04
1.500000000000000222e-01	3.744241356793251885e-04
2.500000000000000000e-01	3.175116670560677477e-04
3.499999999999999778e-01	2.875577362017217348e-04
4.500000000000000111e-01	2.126729090658567025e-04
5.500000000000000444e-01	1.887097643823798868e-04
6.499999999999999112e-01	1.138249372465148545e-04
7.500000000000000000e-01	9.285718564847265087e-05
8.500000000000000888e-01	1.078341510756456573e-04
9.499999999999999556e-01	6.889404096499583512e-05
1.050000000000000044e+00	9.585257873390724945e-05
1.149999999999999911e+00	7.488482713586504583e-05
1.250000000000000000e+00	6.889404096499583512e-05
1.350000000000000089e+00	4.493089628151902614e-05
1.449999999999999956e+00	6.589864787956123654e-05
1.550000000000000044e+00	5.391707553782282866e-05
1.649999999999999911e+00	1.048387579902110587e-04
1.750000000000000000e+00	5.990786170869203260e-05
1.850000000000000089e+00	6.889404096499583512e-05
1.949999999999999956e+00	7.488482713586504583e-05
2.049999999999999822e+00	7.188943405043043370e-05
2.150000000000000355e+00	1.078341510756456573e-04
2.250000000000000000e+00	1.377880819299916702e-04
2.349999999999999645e+00	1.707374058697722953e-04
2.450000000000000178e+00	1.198157234173840652e-04
2.549999999999999822e+00	2.486176260910719126e-04
2.650000000000000355e+00	3.115208808851985776e-04
2.750000000000000000e+00	3.354840255686753663e-04
2.849999999999999645e+00	3.654379564230213792e-04
2.950000000000000178e+00	5.361753622927937016e-04
3.049999999999999822e+00	7.608298437003888255e-04
3.150000000000000355e+00	8.776501740323382379e-04
3.250000000000000000e+00	1.144240158636017878e-03
3.349999999999999645e+00	1.347926888445570744e-03
3.450000000000000178e+00	1.710369451783157538e-03
3.549999999999999822e+00	2.462213116227242662e-03
3.650000000000000355e+00	3.100231843424812797e-03
3.750000000000000000e+00	3.804149218501944128e-03
3.849999999999999645e+00	5.152076106947514438e-03
3.950000000000000178e+00	6.652768042750250264e-03
4.049999999999999822e+00	8.803460278092294783e-03
4.150000000000000355e+00	1.062166388095109673e-02
4.250000000000000000e+00	1.369194179352156357e-02
4.349999999999999645e+00	1.709770373166070653e-02
4.450000000000000178e+00	2.121337383104784924e-02
4.549999999999999822e+00	2.511038023519826523e-02
4.650000000000000355e+00	3.046015228578446282e-02
4.750000000000000000e+00	3.515692864374592164e-02
4.849999999999999645e+00	3.902697651012742436e-02
4.950000000000000178e+00	4.367582657872192547e-02
5.049999999999999822e+00	4.663227955404587732e-02
5.150000000000000355e+00	5.000509216824523817e-02
5.250000000000000000e+00	5.161062286203818572e-02
5.349999999999999645e+00	5.386615385537044109e-02
5.450000000000000178e+00	5.352168365054545823e-02
5.549999999999999822e+00	5.155071500032949033e-02
5.650000000000000355e+00	4.954679702617374726e-02
5.750000000000000000e+00	4.790831700844101759e-02
5.849999999999999645e+00	4.459840764903578308e-02
5.950000000000000178e+00	4.102190830502686764e-02
6.049999999999999822e+00	3.673550079976995592e-02
6.150000000000000355e+00	3.283849439561953992e-02
6.250000000000000000e+00	2.879770912336826125e-02
6.349999999999999645e+00	2.511038023519826523e-02
6.450000000000000178e+00	2.122835079647502135e-02
6.549999999999999822e+00	1.777765796205436205e-02
6.650000000000000355e+00	1.519263372932429940e-02
6.750000000000000000e+00	1.190968290768797642e-02
6.849999999999999645e+00	9.923737292044834679e-03
6.950000000000000178e+00	7.916823924803651977e-03
7.049999999999999822e+00	6.188482114507887037e-03
7.150000000000000355e+00	4.900463087771008211e-03
7.250000000000000000e+00	3.792167646160205571e-03
7.349999999999999645e+00	2.932489830640474734e-03
7.450000000000000178e+00	2.237558634819647538e-03
7.549999999999999822e+00	1.632489231561857785e-03
7.650000000000000355e+00	1.294009812907747888e-03
7.750000000000000000e+00	9.076041048866843050e-04
7.849999999999999645e+00	6.739634442227853718e-04
7.950000000000000178e+00	5.900924378306165573e-04
