#F	v(nm/us)	dv
-50.000000	53.054335	2.161544
-48.000000	49.514654	2.215378
-46.000000	45.127394	1.919464
-44.000000	41.269175	2.117290
-42.000000	38.031236	1.828699
-40.000000	33.644009	2.083721
-38.000000	30.600441	1.946426
-36.000000	26.941228	1.664055
-34.000000	23.678324	1.603800
-32.000000	20.358598	1.802024
-30.000000	17.521958	1.593252
-28.000000	14.684594	1.498788
-26.000000	11.893154	1.417588
-24.000000	9.812135	1.199480
-22.000000	7.867482	1.030672
-20.000000	6.232391	0.935796
-18.000000	4.743016	0.770455
-16.000000	3.532363	0.645847
-14.000000	2.508326	0.405943
-12.000000	1.705091	0.320701
-10.000000	1.068297	0.226413
-8.000000	0.574755	0.112331
-6.000000	0.288050	0.055613
-4.000000	0.125948	0.025990
-2.000000	0.045232	0.008385
0.000000	0.000956	0.000567
2.000000	-0.041970	0.008488
4.000000	-0.123349	0.025443
6.000000	-0.278620	0.055133
8.000000	-0.578836	0.099319
10.000000	-1.079267	0.179800
12.000000	-1.874267	0.333814
14.000000	-2.828889	0.420496
16.000000	-4.126103	0.532748
18.000000	-5.946885	0.711050
20.000000	-8.066097	0.828124
22.000000	-10.348594	0.868484
24.000000	-13.335537	1.248664
26.000000	-16.521882	1.414471
28.000000	-19.624998	1.412621
30.000000	-23.278645	1.241692
32.000000	-26.851204	1.450519
34.000000	-30.491056	1.541008
36.000000	-34.127007	1.602185
38.000000	-38.389703	1.351366
40.000000	-42.290405	1.380270
42.000000	-46.041172	1.416113
44.000000	-49.751227	1.288376
46.000000	-53.530577	1.343441
48.000000	-57.420822	1.236622
50.000000	-61.086179	1.171783

#a = 0.250000 V = 40.000000 #N_heads = 4   c = 0.300000       N = 100     time = 1000000.000000
#CPU_time = 24934.911015
